ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-07-15,546.0623786999355,656.0549549796399,790.7734182650681,546.0623786999355,546.0623786999355,177.53579783219035,177.53579783219035,177.53579783219035,0.19924884569472529,0.19924884569472529,0.19924884569472529,177.33654898649564,177.33654898649564,177.33654898649564,0.0,0.0,0.0,723.5981765321259
2019-07-16,546.1577374490562,656.1014845436113,786.6432154121212,546.1577374490562,546.1577374490562,175.2461177006003,175.2461177006003,175.2461177006003,0.016572402288575053,0.016572402288575053,0.016572402288575053,175.22954529831173,175.22954529831173,175.22954529831173,0.0,0.0,0.0,721.4038551496565
2019-07-17,546.253096198177,657.1603295773455,779.834782668142,546.253096198177,546.253096198177,172.9599231759653,172.9599231759653,172.9599231759653,-0.12148259635427973,-0.12148259635427973,-0.12148259635427973,173.08140577231956,173.08140577231956,173.08140577231956,0.0,0.0,0.0,719.2130193741423
2019-07-18,546.3484549472977,655.6701302376221,780.1349512426214,546.3484549472977,546.3484549472977,170.95269269478342,170.95269269478342,170.95269269478342,0.06422142509999276,0.06422142509999276,0.06422142509999276,170.8884712696834,170.8884712696834,170.8884712696834,0.0,0.0,0.0,717.3011476420811
2019-07-19,546.4438136964185,652.6030183303476,780.3347543005792,546.4438136964185,546.4438136964185,168.68721414469263,168.68721414469263,168.68721414469263,0.04002952219251135,0.04002952219251135,0.04002952219251135,168.64718462250013,168.64718462250013,168.64718462250013,0.0,0.0,0.0,715.1310278411111
2019-07-20,546.5391724455391,653.1892577648267,777.1665035329651,546.5391724455391,546.5391724455391,166.2391222810256,166.2391222810256,166.2391222810256,-0.11505053589221874,-0.11505053589221874,-0.11505053589221874,166.35417281691784,166.35417281691784,166.35417281691784,0.0,0.0,0.0,712.7782947265647
2019-07-21,546.6345311946599,647.8105967375385,772.1028462676306,546.6345311946599,546.6345311946599,163.9227853643974,163.9227853643974,163.9227853643974,-0.0835390630288526,-0.0835390630288526,-0.0835390630288526,164.00632442742628,164.00632442742628,164.00632442742628,0.0,0.0,0.0,710.5573165590573
2019-07-22,546.7298899437807,649.9641410096369,772.9379450433172,546.7298899437807,546.7298899437807,161.80010882314528,161.80010882314528,161.80010882314528,0.19924884569473753,0.19924884569473753,0.19924884569473753,161.60085997745057,161.60085997745057,161.60085997745057,0.0,0.0,0.0,708.5299987669259
2019-07-23,546.8252486929014,635.8297394966695,773.479444221769,546.8252486929014,546.8252486929014,159.1519654747066,159.1519654747066,159.1519654747066,0.016572402288751602,0.016572402288751602,0.016572402288751602,159.13539307241783,159.13539307241783,159.13539307241783,0.0,0.0,0.0,705.9772141676079
2019-07-24,546.9206074420222,640.9811661946607,764.3481324813828,546.9206074420222,546.9206074420222,156.4864977910251,156.4864977910251,156.4864977910251,-0.1214825963543831,-0.1214825963543831,-0.1214825963543831,156.60798038737948,156.60798038737948,156.60798038737948,0.0,0.0,0.0,703.4071052330473
2019-07-25,547.0159661911429,635.139567227445,765.7717761954065,547.0159661911429,547.0159661911429,154.08138031019266,154.08138031019266,154.08138031019266,0.06422142509958073,0.06422142509958073,0.06422142509958073,154.01715888509307,154.01715888509307,154.01715888509307,0.0,0.0,0.0,701.0973465013356
2019-07-26,547.1113249402637,633.7606249596026,764.7425213407224,547.1113249402637,547.1113249402637,151.40199850737494,151.40199850737494,151.40199850737494,0.04002952219249418,0.04002952219249418,0.04002952219249418,151.36196898518244,151.36196898518244,151.36196898518244,0.0,0.0,0.0,698.5133234476386
2019-07-27,547.2066836893844,632.3623669810409,760.6763816952168,547.2066836893844,547.2066836893844,148.52691225390896,148.52691225390896,148.52691225390896,-0.11505053589229751,-0.11505053589229751,-0.11505053589229751,148.64196278980123,148.64196278980123,148.64196278980123,0.0,0.0,0.0,695.7335959432933
2019-07-28,547.3020424385052,631.3603075838848,758.3597169017175,547.3020424385052,547.3020424385052,145.7736578233068,145.7736578233068,145.7736578233068,-0.08353906302869374,-0.08353906302869374,-0.08353906302869374,145.8571968863355,145.8571968863355,145.8571968863355,0.0,0.0,0.0,693.075700261812
2019-07-29,547.3974011876259,629.5821135037276,752.8325566657961,547.3974011876259,547.3974011876259,143.20745852643626,143.20745852643626,143.20745852643626,0.19924884569477194,0.19924884569477194,0.19924884569477194,143.0082096807415,143.0082096807415,143.0082096807415,0.0,0.0,0.0,690.6048597140621
